MODEL_YEAR,CAFE_MFR_NM,CAFE_MFR_CD,COMPLIANCE_CATEGORY_CD,COMPLIANCE_CATEGORY_DESC,LDFE_CAFE_ID,APPROVED_YN,SIGNED_YN,FINAL_STATUS_IND_YN,FOOTPRINT_MFR_NM,FOOTPRINT_MFR_CD,FOOTPRINT_DIVISION_NM,FTPT_DIVISION_CD,FOOTPRINT_CARLINE_NM,FTPT_CARLINE_CD,FP_MODEL_YR,FOOTPRINT_INDEX,FOOTPRINT_DESC,WHEEL_BASE_INCHES,FRONT_TRACK_WIDTH_INCHES,REAR_TRACK_WIDTH_INCHES,MFR_CALC_ROUNDED_AREA,EPA_CALC_ROUNDED_AREA,DISCREPANCY_MFR_EPA_CALC_FP,MFR_TARGET_FE_VALUE,EPA_TARGET_FE_VALUE,FP_TARGET_FE_DISCREP_VALUE,MFR_TARGET_GHG_RND_GPM_1,EPA_TARGET_GHG_RND_GPM_1,TARGET_GHG_DISCREPANCY_VAL,FINAL_MY_GHG_PROD_UNIT,FINAL_MY_GHG_TLAAS_PROD_UNIT,FINAL_MY_CAFE_PROD_UNIT
2024,BMW,BMX,LT,Light Trucks,4671,N,N,Y,BMW,BMX,BMW,1,iX xDrive50 (20'' Wheels),370,2024,1,"iX xDrive50 (20"" Wheels) 20in",118.1,65.9,67.1,54.5,54.5,0,34.98,34.98,0,222.9,222.9,0,1951,,1951
2024,BMW,BMX,LT,Light Trucks,4671,N,N,Y,BMW,BMX,BMW,1,iX xDrive50 (21'' Wheels),371,2024,1,"iX xDrive50 (21"" Wheels) 21in",118.1,65.3,66.5,54.0,54.0,0,35.26,35.26,0,221.0,221.0,0,9900,,9900
2024,BMW,BMX,LT,Light Trucks,4671,N,N,Y,BMW,BMX,BMW,1,iX xDrive50 (22'' Wheels),372,2024,1,"iX xDrive50 (22"" Wheels) 22in",118.1,65.2,66.4,54.0,54.0,0,35.26,35.26,0,221.0,221.0,0,5150,,5150
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,228i Gran Coupe,298,2024,1,228i Gran Coupe 19in,105.1,61.5,61.5,44.9,44.9,0,50.96,50.96,0,151.8,151.8,0,181,,181
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,228i Gran Coupe,298,2024,2,228i Gran Coupe 17in,105.1,61.5,61.5,44.9,44.9,0,50.96,50.96,0,151.8,151.8,0,1469,,1469
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,228i Gran Coupe,298,2024,3,228i Gran Coupe 18in,105.1,61.2,61.2,44.7,44.7,0,51.17,51.17,0,151.1,151.1,0,1386,,1386
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,228i xDrive Gran Coupe,297,2024,1,228i xDrive Gran Coupe 19in,105.1,61.5,61.5,44.9,44.9,0,50.96,50.96,0,151.8,151.8,0,20,,20
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,228i xDrive Gran Coupe,297,2024,2,228i xDrive Gran Coupe 17in,105.1,61.5,61.5,44.9,44.9,0,50.96,50.96,0,151.8,151.8,0,1716,,1716
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,228i xDrive Gran Coupe,297,2024,3,228i xDrive Gran Coupe 18in,105.1,61.2,61.2,44.7,44.7,0,51.17,51.17,0,151.1,151.1,0,1189,,1189
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,230i Coupe,362,2024,1,230i Coupe 18in,107.9,62.4,62.9,46.9,46.9,0,48.94,48.94,0,158.6,158.6,0,936,,936
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,230i Coupe,362,2024,2,230i Coupe 19in,107.9,62.2,62.8,46.8,46.8,0,49.03,49.03,0,158.3,158.3,0,1442,,1442
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,230i Coupe,362,2024,3,230i Coupe 19in mixed,107.9,62.2,61.7,46.5,46.5,0,49.33,49.33,0,157.2,157.2,0,354,,354
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,230i xDrive Coupe,363,2024,1,230i xDrive Coupe 18in,107.9,62.4,62.9,46.9,46.9,0,48.94,48.94,0,158.6,158.6,0,901,,901
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,230i xDrive Coupe,363,2024,2,230i xDrive Coupe 19in,107.9,62.2,62.8,46.8,46.8,0,49.03,49.03,0,158.3,158.3,0,941,,941
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,230i xDrive Coupe,363,2024,3,230i xDrive Coupe 19in mixed,107.9,62.2,61.7,46.5,46.5,0,49.33,49.33,0,157.2,157.2,0,80,,80
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330e Sedan,359,2024,1,330e Sedan 18in,112.2,62.3,62.9,48.8,48.8,0,47.16,47.16,0,165.0,165.0,0,620,,620
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330e Sedan,359,2024,2,330e Sedan 19in,112.2,62.2,62.8,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,632,,632
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330e Sedan,359,2024,3,330e Sedan 19in mixed,112.2,62.2,61.7,48.3,48.3,0,47.62,47.62,0,163.3,163.3,0,403,,403
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330e xDrive Sedan,358,2024,1,330e xDrive Sedan 18in,112.2,62.3,62.9,48.8,48.8,0,47.16,47.16,0,165.0,165.0,0,556,,556
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330e xDrive Sedan,358,2024,2,330e xDrive Sedan 19in,112.2,62.2,62.7,48.6,48.6,0,47.34,47.34,0,164.4,164.4,0,389,,389
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330e xDrive Sedan,358,2024,3,330e xDrive Sedan 19in mixed,112.2,62.2,61.7,48.3,48.3,0,47.62,47.62,0,163.3,163.3,0,89,,89
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330i Sedan,327,2024,1,330i Sedan 18in,112.2,62.3,62.9,48.8,48.8,0,47.16,47.16,0,165.0,165.0,0,2908,,2908
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330i Sedan,327,2024,2,330i Sedan 19in,112.2,62.2,62.8,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,5815,,5815
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330i Sedan,327,2024,3,330i Sedan 19in mixed,112.2,62.2,61.7,48.3,48.3,0,47.62,47.62,0,163.3,163.3,0,1825,,1825
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330i Sedan,327,2024,4,330i Sedan 18in mixed,112.2,62.3,61.7,48.3,48.3,0,47.62,47.62,0,163.3,163.3,0,0,,0
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330i xDrive Sedan,328,2024,1,330i xDrive Sedan 18in,112.2,62.3,62.9,48.8,48.8,0,47.16,47.16,0,165.0,165.0,0,4056,,4056
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330i xDrive Sedan,328,2024,2,330i xDrive Sedan 19in,112.2,62.2,62.7,48.6,48.6,0,47.34,47.34,0,164.4,164.4,0,5021,,5021
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330i xDrive Sedan,328,2024,3,330i xDrive Sedan 19in mixed,112.2,62.2,61.7,48.3,48.3,0,47.62,47.62,0,163.3,163.3,0,648,,648
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,330i xDrive Sedan,328,2024,4,330i xDrive Sedan 18in mixed,112.2,62.3,61.7,48.3,48.3,0,47.62,47.62,0,163.3,163.3,0,0,,0
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i Convertible,324,2024,1,430i Convertible 18in,112.2,62.3,63.9,49.2,49.2,0,46.80,46.80,0,166.4,166.4,0,1118,,1118
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i Convertible,324,2024,2,430i Convertible 19in,112.2,62.2,63.7,49.1,49.1,0,46.89,46.89,0,166.0,166.0,0,1105,,1105
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i Convertible,324,2024,3,430i Convertible 19in mixed,112.2,62.2,62.7,48.6,48.6,0,47.34,47.34,0,164.4,164.4,0,515,,515
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i Convertible,324,2024,4,430i Convertible 18in mixed,112.2,62.3,62.7,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,0,,0
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i Coupe,317,2024,1,430i Coupe 18in,112.2,62.3,63.9,49.2,49.2,0,46.80,46.80,0,166.4,166.4,0,349,,349
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i Coupe,317,2024,2,430i Coupe 19in,112.2,62.2,63.7,49.1,49.1,0,46.89,46.89,0,166.0,166.0,0,829,,829
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i Coupe,317,2024,3,430i Coupe 19in mixed,112.2,62.2,62.7,48.6,48.6,0,47.34,47.34,0,164.4,164.4,0,475,,475
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i Coupe,317,2024,4,430i Coupe 18in mixed,112.2,62.3,62.7,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,0,,0
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i Gran Coupe,364,2024,1,430i Gran Coupe 18in,112.4,62.3,63.4,49.0,49.0,0,46.98,46.98,0,165.7,165.7,0,1288,,1288
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i Gran Coupe,364,2024,2,430i Gran Coupe 19in mixed,112.4,62.4,63.0,48.9,48.9,0,47.07,47.07,0,165.4,165.4,0,655,,655
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i Gran Coupe,364,2024,3,430i Gran Coupe 20in mixed,112.4,62.4,63.0,48.9,48.9,0,47.07,47.07,0,165.4,165.4,0,1143,,1143
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i xDrive Convertible,325,2024,1,430i xDrive Convertible 18in,112.2,62.3,63.9,49.2,49.2,0,46.80,46.80,0,166.4,166.4,0,823,,823
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i xDrive Convertible,325,2024,2,430i xDrive Convertible 19in,112.2,62.2,63.7,49.1,49.1,0,46.89,46.89,0,166.0,166.0,0,1274,,1274
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i xDrive Convertible,325,2024,3,430i xDrive Convertible 19in mixed,112.2,62.2,62.7,48.6,48.6,0,47.34,47.34,0,164.4,164.4,0,135,,135
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i xDrive Convertible,325,2024,4,430i xDrive Convertible 18in mixed,112.2,62.3,62.7,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,0,,0
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i xDrive Coupe,318,2024,1,430i xDrive Coupe 18in,112.2,62.3,63.9,49.2,49.2,0,46.80,46.80,0,166.4,166.4,0,505,,505
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i xDrive Coupe,318,2024,2,430i xDrive Coupe 19in,112.2,62.2,63.7,49.1,49.1,0,46.89,46.89,0,166.0,166.0,0,877,,877
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i xDrive Coupe,318,2024,3,430i xDrive Coupe 19in mixed,112.2,62.2,62.7,48.6,48.6,0,47.34,47.34,0,164.4,164.4,0,123,,123
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i xDrive Coupe,318,2024,4,430i xDrive Coupe 18in mixed,112.2,62.3,62.7,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,0,,0
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i xDrive Gran Coupe,365,2024,1,430i xDrive Gran Coupe 18in,112.4,62.4,63.5,49.2,49.2,0,46.80,46.80,0,166.4,166.4,0,1842,,1842
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i xDrive Gran Coupe,365,2024,2,430i xDrive Gran Coupe 19in mixed,112.4,62.5,63.0,49.0,49.0,0,46.98,46.98,0,165.7,165.7,0,829,,829
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,430i xDrive Gran Coupe,365,2024,3,430i xDrive Gran Coupe 20in mixed,112.4,62.5,63.0,49.0,49.0,0,46.98,46.98,0,165.7,165.7,0,174,,174
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,530i Sedan,417,2024,1,530i Sedan 19in,117.9,63.9,65.2,52.9,52.9,0,43.74,43.74,0,178.9,178.9,0,2897,,2897
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,530i Sedan,417,2024,2,530i Sedan 20in mixed,117.9,63.9,63.9,52.3,52.3,0,44.21,44.21,0,176.9,176.9,0,3118,,3118
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,530i Sedan,417,2024,3,530i Sedan 21in mixed,117.9,63.6,63.9,52.2,52.2,0,44.29,44.29,0,176.6,176.6,0,602,,602
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,530i xDrive Sedan,418,2024,1,530i xDrive Sedan 19in,117.9,63.9,65.2,52.9,52.9,0,43.74,43.74,0,178.9,178.9,0,4357,,4357
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,530i xDrive Sedan,418,2024,2,530i xDrive Sedan 20in mixed,117.9,63.9,63.9,52.3,52.3,0,44.21,44.21,0,176.9,176.9,0,2050,,2050
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,530i xDrive Sedan,418,2024,3,530i xDrive Sedan 21in mixed,117.9,63.6,63.9,52.2,52.2,0,44.29,44.29,0,176.6,176.6,0,108,,108
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,540i xDrive Sedan,353,2024,1,540i xDrive Sedan 19in,117.9,63.9,65.2,52.9,52.9,0,43.74,43.74,0,178.9,178.9,0,1695,,1695
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,540i xDrive Sedan,353,2024,2,540i xDrive Sedan 20in mixed,117.9,63.9,63.9,52.3,52.3,0,44.21,44.21,0,176.9,176.9,0,1229,,1229
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,540i xDrive Sedan,353,2024,3,540i xDrive Sedan 21in mixed,117.9,63.6,63.9,52.2,52.2,0,44.29,44.29,0,176.6,176.6,0,292,,292
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,740i Sedan,386,2024,1,740i Sedan 19in,126.6,65.4,66.3,57.8,57.8,0,41.48,41.48,0,189.5,189.5,0,0,,0
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,740i Sedan,386,2024,2,740i Sedan 20in mixed,126.6,65.6,64.9,57.3,57.3,0,41.48,41.48,0,189.5,189.5,0,739,,739
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,740i Sedan,386,2024,3,740i Sedan 21in mixed,126.6,65.6,64.9,57.3,57.3,0,41.48,41.48,0,189.5,189.5,0,1550,,1550
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,740i xDrive Sedan,387,2024,1,740i xDrive Sedan 19in,126.6,65.4,66.3,57.8,57.8,0,41.48,41.48,0,189.5,189.5,0,0,,0
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,740i xDrive Sedan,387,2024,2,740i xDrive Sedan 20in mixed,126.6,65.6,64.9,57.3,57.3,0,41.48,41.48,0,189.5,189.5,0,1385,,1385
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,740i xDrive Sedan,387,2024,3,740i xDrive Sedan 21in mixed,126.6,65.6,64.9,57.3,57.3,0,41.48,41.48,0,189.5,189.5,0,419,,419
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,750e xDrive Sedan,396,2024,1,750e xDrive Sedan 19in,126.6,65.4,66.3,57.8,57.8,0,41.48,41.48,0,189.5,189.5,0,0,,0
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,750e xDrive Sedan,396,2024,2,750e xDrive Sedan 20in mixed,126.6,65.6,64.9,57.3,57.3,0,41.48,41.48,0,189.5,189.5,0,165,,165
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,750e xDrive Sedan,396,2024,3,750e xDrive Sedan 21in mixed,126.6,65.6,64.9,57.3,57.3,0,41.48,41.48,0,189.5,189.5,0,218,,218
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,760i xDrive Sedan,385,2024,1,760i xDrive Sedan 20in mixed,126.6,65.6,64.9,57.3,57.3,0,41.48,41.48,0,189.5,189.5,0,1501,,1501
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,760i xDrive Sedan,385,2024,2,760i xDrive Sedan 21in mixed,126.6,65.6,64.9,57.3,57.3,0,41.48,41.48,0,189.5,189.5,0,1847,,1847
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,840i Convertible,283,2024,1,840i Convertible 19in mixed,111.1,64.0,64.6,49.6,49.6,0,46.45,46.45,0,167.7,167.7,0,44,,44
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,840i Convertible,283,2024,2,840i Convertible 20in mixed,111.1,64.0,64.6,49.6,49.6,0,46.45,46.45,0,167.7,167.7,0,204,,204
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,840i Coupe,281,2024,1,840i Coupe 19in mixed,111.1,64.0,64.6,49.6,49.6,0,46.45,46.45,0,167.7,167.7,0,38,,38
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,840i Coupe,281,2024,2,840i Coupe 20in mixed,111.1,64.0,64.6,49.6,49.6,0,46.45,46.45,0,167.7,167.7,0,186,,186
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,840i Gran Coupe,279,2024,1,840i Gran Coupe 19in mixed,119.0,64.1,65.8,53.7,53.7,0,43.12,43.12,0,181.6,181.6,0,41,,41
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,840i Gran Coupe,279,2024,2,840i Gran Coupe 20in mixed,119.0,64.1,65.8,53.7,53.7,0,43.12,43.12,0,181.6,181.6,0,500,,500
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,840i xDrive Convertible,282,2024,1,840i xDrive Convertible 19in mixed,111.1,64.1,64.6,49.7,49.7,0,46.36,46.36,0,168.1,168.1,0,175,,175
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,840i xDrive Convertible,282,2024,2,840i xDrive Convertible 20in mixed,111.1,64.1,64.6,49.7,49.7,0,46.36,46.36,0,168.1,168.1,0,117,,117
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,840i xDrive Coupe,280,2024,1,840i xDrive Coupe 19in mixed,111.1,64.1,64.6,49.7,49.7,0,46.36,46.36,0,168.1,168.1,0,124,,124
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,840i xDrive Coupe,280,2024,2,840i xDrive Coupe 20in mixed,111.1,64.1,64.6,49.7,49.7,0,46.36,46.36,0,168.1,168.1,0,102,,102
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,840i xDrive Gran Coupe,278,2024,1,840i xDrive Gran Coupe 19in mixed,119.0,64.1,65.8,53.7,53.7,0,43.12,43.12,0,181.6,181.6,0,365,,365
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,840i xDrive Gran Coupe,278,2024,2,840i xDrive Gran Coupe 20in mixed,119.0,64.1,65.8,53.7,53.7,0,43.12,43.12,0,181.6,181.6,0,208,,208
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,ALPINA B8 Gran Coupe,340,2024,1,ALPINA B8 Gran Coupe 19in mixed,119.0,64.1,65.8,53.7,53.7,0,43.12,43.12,0,181.6,181.6,0,0,,0
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,ALPINA B8 Gran Coupe,340,2024,2,ALPINA B8 Gran Coupe 20in mixed,119.0,64.1,65.8,53.7,53.7,0,43.12,43.12,0,181.6,181.6,0,24,,24
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,ALPINA B8 Gran Coupe,340,2024,3,ALPINA B8 Gran Coupe 21in mixed,119.0,64.1,65.8,53.7,53.7,0,43.12,43.12,0,181.6,181.6,0,96,,96
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M2 Coupe,393,2024,1,M2 Coupe F19in R20in mixed,108.1,63.7,63.2,47.6,47.6,0,48.27,48.27,0,161.0,161.0,0,4145,,4145
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M235i xDrive Gran Coupe,296,2024,1,M235i xDrive Gran Coupe 18in,105.1,61.5,61.4,44.8,44.8,0,51.06,51.06,0,151.5,151.5,0,322,,322
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M235i xDrive Gran Coupe,296,2024,2,M235i xDrive Gran Coupe 19in,105.1,61.5,61.4,44.8,44.8,0,51.06,51.06,0,151.5,151.5,0,346,,346
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M240i Coupe,379,2024,1,M240i Coupe 19in,107.9,62.2,62.8,46.8,46.8,0,49.03,49.03,0,158.3,158.3,0,394,,394
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M240i Coupe,379,2024,2,M240i Coupe 19in mixed,107.9,62.2,61.7,46.5,46.5,0,49.33,49.33,0,157.2,157.2,0,324,,324
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M240i Coupe,379,2024,3,M240i Coupe 19in mixed1,107.9,62.4,62.1,46.6,46.6,0,49.23,49.23,0,157.6,157.6,0,74,,74
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M240i xDrive Coupe,355,2024,1,M240i xDrive Coupe 19in,107.9,62.2,62.8,46.8,46.8,0,49.03,49.03,0,158.3,158.3,0,1755,,1755
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M240i xDrive Coupe,355,2024,2,M240i xDrive Coupe 19in mixed,107.9,62.2,61.7,46.5,46.5,0,49.33,49.33,0,157.2,157.2,0,404,,404
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M240i xDrive Coupe,355,2024,3,M240i xDrive Coupe 19in mixed1,107.9,62.4,62.1,46.6,46.6,0,49.23,49.23,0,157.6,157.6,0,158,,158
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M3 CS Sedan,402,2024,1,M3 CS Sedan F19in R20in mixed,112.5,63.9,63.2,49.7,49.7,0,46.36,46.36,0,168.1,168.1,0,401,,401
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M3 Competition M xDrive Sedan,341,2024,1,M3 Competition M xDrive Sedan F19in R20in mixed,112.5,63.7,63.2,49.5,49.5,0,46.54,46.54,0,167.4,167.4,0,2674,,2674
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M3 Competition Sedan,345,2024,1,M3 Competition Sedan F18in R19in mixed,112.5,63.7,63.2,49.5,49.5,0,46.54,46.54,0,167.4,167.4,0,0,,0
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M3 Competition Sedan,345,2024,2,M3 Competition Sedan F19in R20in mixed,112.5,63.7,63.2,49.5,49.5,0,46.54,46.54,0,167.4,167.4,0,653,,653
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M3 Sedan,344,2024,1,M3 Sedan F18in R19in mixed,112.5,63.7,63.2,49.5,49.5,0,46.54,46.54,0,167.4,167.4,0,130,,130
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M3 Sedan,344,2024,2,M3 Sedan F19in R20in mixed,112.5,63.7,63.2,49.5,49.5,0,46.54,46.54,0,167.4,167.4,0,697,,697
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M340i Sedan,348,2024,1,M340i Sedan 18in,112.2,62.3,62.9,48.8,48.8,0,47.16,47.16,0,165.0,165.0,0,192,,192
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M340i Sedan,348,2024,2,M340i Sedan 19in,112.2,62.2,62.8,48.7,48.7,0,47.25,47.25,0,164.7,164.7,0,703,,703
2024,BMW,BMX,PV,Passenger Vehicles,4670,N,N,Y,BMW,BMX,BMW,1,M340i Sedan,348,2024,3,M340i Sedan 19in mixed,112.2,62.2,61.7,48.3,48.3,0,47.62,47.62,0,163.3,163.3,0,846,,846
