mfr_code,carline_code,mt_index,fe,wt,hp,fp,hy,name,mfr,powertrain,hp_source,hybrid,bev
RRG,25,16,17.9204,6000,591.0,59.4,N,Ghost Black Badge,Rolls-Royce Motor Cars Limited,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,37,306,42.1965,3500,191.0,46.2,N,MAZDA3 4-Door 2WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,38,308,40.7362,3500,191.0,46.2,N,MAZDA3 5-Door 2WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,38,309,40.9764,3500,191.0,46.2,N,MAZDA3 5-Door 2WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,39,307,40.124,3500,191.0,46.2,N,MAZDA3 4-Door 4WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,39,315,35.623,3500,227.0,46.2,N,MAZDA3 4-Door 4WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,40,310,38.5745,3500,191.0,46.2,N,MAZDA3 5-Door 4WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,40,316,35.2941,3500,227.0,46.2,N,MAZDA3 5-Door 4WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,50,401,39.3148,2750,181.0,37.2,N,MX-5,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,50,402,39.8581,2750,181.0,37.2,N,MX-5,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,56,503,33.8026,4000,187.0,46.3,N,CX-5 4WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,56,505,37.5056,4000,187.0,46.3,N,CX-5 4WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,56,509,31.7018,4000,227.0,46.3,N,CX-5 4WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,58,707,38.9311,3500,191.0,44.6,N,CX-30 4WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,58,708,33.5093,4000,227.0,44.6,N,CX-30 4WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,60,510,35.6426,4000,187.0,50.3,N,MAZDA CX-50 4WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,60,511,33.3158,4000,227.0,50.3,N,MAZDA CX-50 4WD,Mazda Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TKX,61,903,34.1357,5000,280.0,57.3,Y,MAZDA CX-90 4WD,Mazda Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TKX,61,904,33.0819,5000,340.0,57.3,Y,MAZDA CX-90 4WD,Mazda Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TKX,61,905,33.5791,5500,189.0,57.3,Y,MAZDA CX-90 4WD,Mazda Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,5,97,50.4521,3000,169.0,44.3,N,COROLLA,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,5,98,46.5056,3500,169.0,44.3,N,COROLLA,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,5,199,47.4367,3500,169.0,44.3,N,COROLLA,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,10,118,71.7819,3500,176.0,48.7,Y,CAMRY HYBRID LE,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,11,112,38.5786,3500,202.0,48.3,N,CAMRY AWD LE/SE,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,12,120,62.9293,4000,176.0,48.2,Y,CAMRY HYBRID SE/XLE/XSE,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,13,113,38.4469,4000,202.0,48.2,N,CAMRY AWD XLE/XSE,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,15,109,34.9101,4000,301.0,48.1,N,CAMRY,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,16,110,33.369,4000,301.0,48.6,N,CAMRY TRD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,17,114,43.3891,3500,203.0,48.1,N,CAMRY LE/SE,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,17,115,43.7432,3500,203.0,48.1,N,CAMRY LE/SE,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,18,111,34.1058,4000,301.0,48.2,N,CAMRY XSE,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,19,116,43.3891,3500,203.0,48.2,N,CAMRY XLE/XSE,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,60,101,80.4727,3500,150.0,46.4,Y,PRIUS,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,63,102,76.3796,3500,150.0,46.4,Y,PRIUS AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,64,106,74.5542,3500,150.0,46.4,Y,PRIUS XLE/LTD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,66,105,70.2248,3500,150.0,46.4,Y,PRIUS AWD XLE/LTD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,68,104,75.3674,3500,150.0,46.4,Y,PRIUS PRIME SE,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,69,103,68.3458,4000,150.0,46.4,Y,PRIUS PRIME,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,80,86,74.8151,3500,97.0,44.6,Y,COROLLA HYBRID,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,80,87,67.6695,3500,97.0,44.6,Y,COROLLA HYBRID,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,85,88,70.1175,3500,97.0,44.6,Y,COROLLA HYBRID AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,85,89,63.3955,3500,97.0,44.6,Y,COROLLA HYBRID AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,90,47,46.056,3500,169.0,44.4,N,COROLLA CROSS,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,95,48,43.9558,3500,169.0,44.2,N,COROLLA CROSS AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,97,49,62.0916,3500,150.0,44.2,Y,COROLLA CROSS HYBRID AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,101,33,23.452,4500,270.0,48.2,N,4RUNNER 2WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,102,34,22.7479,5000,270.0,48.2,N,4RUNNER 4WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,102,35,22.5699,5000,270.0,48.2,N,4RUNNER 4WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,110,189,29.8533,4500,228.0,60.7,N,TACOMA 2WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,112,184,28.9735,4500,278.0,60.7,N,TACOMA SR5/SPORT/PRERUNNER 2WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,112,187,29.9192,4500,278.0,60.7,N,TACOMA SR5/SPORT/PRERUNNER 2WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,115,190,27.5318,4500,228.0,60.7,N,TACOMA 4WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,117,182,25.7042,5000,270.0,60.7,N,TACOMA 4WD MT,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,118,146,31.2815,5500,278.0,61.1,Y,TACOMA HYBRID 4WD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,118,188,30.4637,5500,278.0,61.1,Y,TACOMA HYBRID 4WD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,119,183,26.9868,4500,278.0,60.7,N,TACOMA SR5/SPORT/OFFROAD/LIMITED 4WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,119,185,27.8649,4500,278.0,60.7,N,TACOMA SR5/SPORT/OFFROAD/LIMITED 4WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,119,186,27.5283,4500,278.0,60.7,N,TACOMA SR5/SPORT/OFFROAD/LIMITED 4WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,120,179,30.7256,5500,278.0,50.5,Y,LAND CRUISER,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,130,126,32.8771,4500,265.0,51.0,N,HIGHLANDER,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,130,127,31.4314,4500,265.0,51.0,N,HIGHLANDER,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,135,128,31.426,4500,265.0,51.0,N,HIGHLANDER AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,145,125,47.0524,4500,186.0,51.0,Y,HIGHLANDER HYBRID AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,147,124,47.6525,5000,186.0,51.0,Y,HIGHLANDER HYBRID AWD LTD/PLAT,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,149,121,48.7988,4500,186.0,51.0,Y,HIGHLANDER HYBRID,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,150,50,25.7271,5500,358.0,69.5,N,TUNDRA 2WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,150,51,26.2715,5500,389.0,69.5,N,TUNDRA 2WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,150,56,29.4866,6000,389.0,69.5,Y,TUNDRA 2WD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,155,52,24.6594,6000,358.0,69.5,N,TUNDRA 4WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,155,53,25.1706,6000,389.0,69.5,N,TUNDRA 4WD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,155,57,26.4074,6500,389.0,69.5,Y,TUNDRA 4WD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,157,58,24.9802,6500,389.0,69.8,Y,TUNDRA 4WD PRO,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,159,130,53.7469,4500,177.0,46.3,Y,RAV4 PRIME AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,160,36,41.2321,3500,203.0,46.3,N,RAV4,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,162,42,50.8099,4000,176.0,46.6,Y,RAV4 HYBRID AWD WOODLAND EDITION,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,165,38,39.7147,4000,203.0,46.3,N,RAV4 AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,165,39,37.4878,4000,203.0,46.3,N,RAV4 AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,167,40,37.0634,4000,203.0,46.6,N,RAV4 AWD TRD OFFROAD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,168,41,40.5397,3500,203.0,46.6,N,RAV4 AWD LE,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,169,43,54.2895,4000,176.0,46.6,Y,RAV4 HYBRID AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,170,122,49.0811,5000,189.0,56.9,Y,SIENNA,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,175,123,47.6737,5000,189.0,57.1,Y,SIENNA AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,180,54,29.5543,6000,389.0,58.2,Y,SEQUOIA 2WD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,185,55,26.4074,6500,389.0,58.2,Y,SEQUOIA 4WD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,205,45,53.3409,4000,176.0,46.6,Y,VENZA AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,220,159,31.9254,4500,265.0,54.6,N,GRAND HIGHLANDER LE/XLE,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,222,161,31.9075,4500,265.0,54.3,N,GRAND HIGHLANDER LIMITED,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,224,158,30.9553,4500,265.0,54.6,N,GRAND HIGHLANDER AWD LE/XLE,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,226,160,29.7362,5000,265.0,54.3,N,GRAND HIGHLANDER AWD LIMITED/PLATINUM,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,228,154,50.5667,4500,187.0,54.6,Y,GRAND HIGHLANDER HYBRID,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,232,155,47.7181,5000,187.0,54.3,Y,GRAND HIGHLANDER HYBRID AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,232,157,36.027,5000,265.0,54.3,Y,GRAND HIGHLANDER HYBRID AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,310,99,49.7852,3500,169.0,43.7,N,COROLLA HATCHBACK,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,314,100,45.6858,3500,169.0,43.7,N,COROLLA HATCHBACK XSE,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,315,46,31.6332,3500,300.0,45.6,N,GR COROLLA,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,320,175,29.1551,3000,228.0,42.5,N,GR86,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,320,176,32.1619,3000,228.0,42.5,N,GR86,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,350,119,58.436,4000,184.0,49.2,Y,TOYOTA CROWN AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,350,129,42.2905,4500,264.0,49.2,Y,TOYOTA CROWN AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,11,107,28.7659,5000,416.0,54.8,N,LS 500,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,12,108,27.5354,5000,416.0,54.8,N,LS 500 AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,14,90,32.9228,5500,295.0,54.8,Y,LS 500h AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,14,91,32.9228,5500,295.0,54.8,Y,LS 500h AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,30,69,58.8846,4000,143.0,44.0,Y,UX 250h,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,32,70,55.472,4000,143.0,44.0,Y,UX 250h AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,35,83,33.9008,4000,301.0,49.6,N,ES 350,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,37,93,59.9017,4000,176.0,49.6,Y,ES 300h,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,38,92,38.4469,4000,202.0,49.6,N,ES 250 AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,39,84,33.2838,4000,301.0,49.3,N,ES 350 F SPORT,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,40,28,23.8549,4500,471.0,50.5,N,LC 500,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,42,27,23.1944,4500,471.0,50.5,N,LC 500 CONVERTIBLE,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,45,3,39.5315,4500,295.0,50.5,Y,LC 500h,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,50,72,30.209,4000,311.0,46.7,N,RC 350,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,53,74,32.8965,4000,241.0,46.7,N,RC 300,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,55,73,28.5805,4000,311.0,46.8,N,RC 350 AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,59,71,28.5805,4000,260.0,46.8,N,RC 300 AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,73,68,32.8965,4000,241.0,47.8,N,IS 300,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,75,65,30.209,4000,311.0,47.3,N,IS 350,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,77,66,28.5805,4000,311.0,47.4,N,IS 350 AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,79,64,28.5805,4000,260.0,47.8,N,IS 300 AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,87,67,25.2679,4000,472.0,47.4,N,IS 500,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,89,85,24.707,4000,472.0,45.8,N,RC F,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,93,30,30.9807,4500,275.0,54.2,N,TX 350,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,94,31,29.9963,5000,275.0,54.2,N,TX 350 AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,95,29,36.9916,5000,271.0,54.5,Y,TX 500h AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,99,26,39.4897,5500,259.0,54.5,Y,TX 550h+ AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,107,136,24.0333,6000,409.0,51.4,N,LX 600,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,110,153,22.5415,6000,349.0,51.1,N,GX 550,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,140,62,33.0605,4500,275.0,50.9,N,RX 350,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,145,63,31.3709,4500,275.0,50.9,N,RX 350 AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,147,174,48.6758,5000,180.0,50.9,Y,RX 450h+ AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,155,59,49.2269,4500,187.0,50.9,Y,RX 350h AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,157,169,37.1586,5000,271.0,51.0,Y,RX 500h AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,160,4,38.2701,4000,203.0,46.8,N,NX 250,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,165,5,37.9108,4000,203.0,46.8,N,NX 250 AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,167,14,31.7001,4000,275.0,46.8,N,NX 350 AWD,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,169,24,32.2179,4000,275.0,46.8,N,NX 350 AWD F SPORT,Toyota Motor Corporation,gas_diesel,FE file ENG_RATED_HP,0.0,0.0
TYX,170,6,48.6824,4500,181.0,46.8,Y,NX 450h+ AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
TYX,175,7,54.1029,4500,189.0,46.8,Y,NX 350h AWD,Toyota Motor Corporation,hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,141,141,42.6361,3500,158.0,44.8,N,Taos,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,142,142,36.3394,3500,158.0,44.9,N,Taos 4Motion,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,169,46,36.0918,4000,184.0,47.3,N,Tiguan S,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,170,47,34.5141,4000,184.0,47.3,N,Tiguan,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,175,48,33.1687,4000,184.0,47.1,N,Tiguan 4Motion,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,176,49,32.2905,4000,184.0,47.4,N,Tiguan R-Line 4Motion,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,180,2,29.6562,4500,269.0,54.8,N,Atlas,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,184,5,28.4969,4500,269.0,54.8,N,Atlas SE 4Motion,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,185,7,27.5017,5000,269.0,54.8,N,Atlas SEL 4Motion,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,186,4,26.5882,5000,269.0,54.8,N,Atlas 4Motion Peak Edition,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,190,3,29.6562,4500,269.0,54.8,N,Atlas Cross Sport,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,195,6,28.4969,4500,269.0,54.8,N,Atlas Cross Sport 4Motion,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,211,23,36.1431,3500,241.0,43.1,N,GTI,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,211,25,34.6517,3500,241.0,43.1,N,GTI,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,212,26,32.9964,3500,315.0,43.3,N,Golf R,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,212,27,28.893,3500,315.0,43.3,N,Golf R,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,221,42,39.4632,3500,228.0,44.5,N,GLI,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,221,63,37.5529,3500,228.0,44.5,N,GLI,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,222,29,46.1308,3000,158.0,44.4,N,Jetta,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,222,58,46.644,3000,158.0,44.4,N,Jetta,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,223,59,45.0417,3500,158.0,44.4,N,Jetta Sport/SE/SEL,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,15,1,28.5452,4000,401.0,44.2,N,RS 3,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,20,8,38.4819,4000,201.0,47.4,Y,A4 quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,26,34,33.6474,4000,261.0,47.7,Y,A4 allroad quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,27,30,35.449,4000,261.0,47.3,Y,A4 S line quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,30,51,31.1745,4000,349.0,47.3,N,S4,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,41,9,38.4819,4000,201.0,48.0,Y,A5 Sportback quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,42,52,31.1745,4000,349.0,46.7,N,S5 Coupe,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,43,19,26.7609,4000,444.0,47.4,N,RS 5 Coupe,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,44,53,30.4369,4000,349.0,47.7,N,S5 Sportback,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,45,31,35.449,4000,261.0,48.0,Y,A5 Sportback S line quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,52,20,26.0296,4000,444.0,48.5,N,RS 5 Sportback,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,53,33,34.1468,4000,261.0,46.9,Y,A5 Cabriolet quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,54,32,35.449,4000,261.0,46.9,Y,A5 Coupe quattro,"Volkswagen Group of America, Inc.",hybrid,FE file ENG_RATED_HP,1.0,0.0
VGA,56,54,29.3904,4500,349.0,46.7,N,S5 Cabriolet,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,62,62,32.9053,4000,184.0,45.3,N,Q3 quattro,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
VGA,63,39,30.5669,4000,228.0,45.3,N,Q3 S line quattro,"Volkswagen Group of America, Inc.",gas_diesel,FE file ENG_RATED_HP,0.0,0.0
