year_range,start_year,end_year,make,body_style,vehicle_size,vehicle,collision,property_damage,comprehensive,personal_injury,medical_payment,bodily_injury,automation_score,k_make,k_model,cat_comb08_mpg,cat_displacement_l,cat_cylinders,cat_is_ev,cat_matched
2014-2016,2016,2014,Mercedes-Benz,Luxury SUV's,Midsize,Mercedes-Benz GLE class 4dr 2WD,0.12,-0.21,0.2,-0.36,,,1,mercedes benz,gle class,19.23913043478261,3.4086956521739133,6.326086956521739,0.0,True
2014-2016,2016,2014,Mercedes-Benz,Luxury SUV's,Midsize,Mercedes-Benz GLE class 4dr 4WD,0.28,-0.19,0.69,-0.33,,,1,mercedes benz,gle class,19.23913043478261,3.4086956521739133,6.326086956521739,0.0,True
2014-2016,2016,2014,Mercedes-Benz,Luxury SUV's,Midsize,Mercedes-Benz GLE class coupe 4dr 4WD,1.48,,1.99,,,,1,mercedes benz,gle class coupe,19.23913043478261,3.4086956521739133,6.326086956521739,0.0,True
2014-2016,2016,2014,Porsche,Luxury SUV's,Midsize,Porsche Macan 4dr 4WD,0.45,-0.22,0.38,-0.42,-0.56,-0.41,1,porsche,macan,34.90909090909091,2.5886792452830187,5.09433962264151,1.0,True
2014-2016,2016,2014,Volvo,Luxury SUV's,Midsize,Volvo XC60 4dr 2WD,-0.19,-0.24,-0.25,-0.31,-0.42,-0.4,1,volvo,xc60,23.25,2.3699999999999997,4.666666666666667,0.0,True
2014-2016,2016,2014,Volvo,Luxury SUV's,Midsize,Volvo XC60 4dr 4WD,-0.12,-0.16,-0.32,-0.37,-0.39,-0.5,1,volvo,xc60,23.25,2.3699999999999997,4.666666666666667,0.0,True
2014-2016,2016,2014,Volvo,Luxury SUV's,Midsize,Volvo XC90 4dr 4WD,-0.12,-0.46,0.55,-0.48,,,1,volvo,xc90,20.962025316455698,2.553164556962025,4.962025316455696,0.0,True
2014-2016,2016,2014,Cadillac,Luxury SUV's,Large,Cadillac Escalade 4dr 2WD,0.39,0.21,0.77,-0.36,,,1,cadillac,escalade,16.047169811320753,5.869811320754719,7.849056603773585,0.0,True
2014-2016,2016,2014,Cadillac,Luxury SUV's,Large,Cadillac Escalade 4dr 4WD,0.2,0.23,0.2,-0.49,-0.47,-0.05,1,cadillac,escalade,16.047169811320753,5.869811320754719,7.849056603773585,0.0,True
2014-2016,2016,2014,Infiniti,Luxury SUV's,Large,Infiniti QX80 4dr 2WD,0.03,-0.17,0.5,-0.45,,,1,infiniti,qx80,15.90625,5.206249999999999,7.625,0.0,True
2014-2016,2016,2014,Infiniti,Luxury SUV's,Large,Infiniti QX80 4dr 4WD,0.2,-0.11,0.57,-0.5,-0.47,-0.27,1,infiniti,qx80,15.90625,5.206249999999999,7.625,0.0,True
2014-2016,2016,2014,Land Rover,Luxury SUV's,Large,Land Rover LR4 4dr 4WD,-0.14,-0.08,0.35,-0.51,,,1,land rover,lr4,14.857142857142858,4.142857142857143,7.142857142857143,0.0,True
2014-2016,2016,2014,Land Rover,Luxury SUV's,Large,Land Rover Range Rover 4dr 4WD,0.47,0.04,1.6,-0.58,-0.47,-0.14,1,land rover,range rover,17.887147335423197,3.7912225705329154,6.909090909090909,0.0,True
2014-2016,2016,2014,Land Rover,Luxury SUV's,Large,Land Rover Range Rover 4dr LWB 4WD,0.87,0.03,1.82,,,,1,land rover,range rover lwb,17.77777777777778,4.555555555555555,7.555555555555555,0.0,True
2014-2016,2016,2014,Land Rover,Luxury SUV's,Large,Land Rover Range Rover Sport 4dr 4WD,0.62,0.11,1.16,-0.53,-0.53,-0.14,1,land rover,range rover sport,17.333333333333332,4.2333333333333325,7.388888888888889,0.0,True
2014-2016,2016,2014,Lexus,Luxury SUV's,Large,Lexus GX 460 4dr 4WD,0.03,-0.05,0.19,-0.35,-0.41,-0.31,1,lexus,gx 460,16.5,4.6000000000000005,8.0,0.0,True
2014-2016,2016,2014,Lexus,Luxury SUV's,Large,Lexus LX 570 4dr 4WD,0.4,-0.13,0.64,-0.39,,,1,lexus,lx 570,14.307692307692308,5.700000000000001,8.0,0.0,True
2014-2016,2016,2014,Mercedes-Benz,Luxury SUV's,Large,Mercedes-Benz G class 4dr 4WD,1.99,0.32,2.03,-0.44,,,1,mercedes benz,g class,14.912280701754385,4.758181818181818,8.145454545454545,1.0,True
2014-2016,2016,2014,Mercedes-Benz,Luxury SUV's,Large,Mercedes-Benz GL class 4dr 4WD,0.56,0.02,0.83,-0.45,-0.43,-0.22,1,mercedes benz,gl class,15.4,4.704000000000001,7.68,0.0,True
2014-2016,2016,2014,Porsche,Luxury SUV's,Large,Porsche Cayenne 4dr 4WD,0.73,0.07,0.18,-0.5,-0.46,-0.15,1,porsche,cayenne,17.735751295336787,3.7466321243523324,6.849740932642487,0.0,True
2014-2016,2016,2014,Porsche,Luxury SUV's,Large,Porsche Cayenne hybrid 4dr 4WD,0.94,,0.52,,,,1,porsche,cayenne,17.735751295336787,3.7466321243523324,6.849740932642487,0.0,True
2014-2016,2016,2014,Tesla,Luxury SUV's,Large,Tesla Model X 4dr electric 4WD,1.66,,0.09,,,,2,tesla,model x,93.8913043478261,,,1.0,True
2014-2016,2016,2014,Toyota,Luxury SUV's,Large,Toyota Land Cruiser 4dr 4WD,0.03,-0.17,0.27,,,,1,toyota,land cruiser,14.977777777777778,4.433333333333334,6.666666666666667,0.0,True
2014-2016,2016,2014,Cadillac,Luxury SUV's,Very Large,Cadillac Escalade ESV 4dr 2WD,0.19,0.02,0.64,,,,1,cadillac,escalade esv,16.047169811320753,5.869811320754719,7.849056603773585,0.0,True
2014-2016,2016,2014,Cadillac,Luxury SUV's,Very Large,Cadillac Escalade ESV 4dr 4WD,0.18,0.15,0.38,-0.35,,,1,cadillac,escalade esv,16.047169811320753,5.869811320754719,7.849056603773585,0.0,True
2014-2016,2016,2014,Lincoln,Luxury SUV's,Very Large,Lincoln Navigator 4dr 2WD,0.01,-0.09,-0.05,-0.47,,,1,lincoln,navigator,15.90625,4.3609375,6.90625,0.0,True
2014-2016,2016,2014,Lincoln,Luxury SUV's,Very Large,Lincoln Navigator 4dr 4WD,0.03,-0.16,-0.07,-0.34,,,1,lincoln,navigator,15.90625,4.3609375,6.90625,0.0,True
2014-2016,2016,2014,Lincoln,Luxury SUV's,Very Large,Lincoln Navigator L 4dr 2WD,0.48,,0.01,,,,1,lincoln,navigator l,15.90625,4.3609375,6.90625,0.0,True
2014-2016,2016,2014,Lincoln,Luxury SUV's,Very Large,Lincoln Navigator L 4dr 4WD,0.27,0.23,0.27,,,,1,lincoln,navigator l,15.90625,4.3609375,6.90625,0.0,True
2013-2015,2015,2013,Scion,Two-Door Cars,Micro,Scion iQ,-0.23,-0.19,-0.25,,,,1,scion,iq,44.45454545454545,1.3000000000000003,4.0,1.0,True
2013-2015,2015,2013,Smart ForTwo,Two-Door Cars,Micro,Smart ForTwo,-0.41,-0.24,-0.58,0.06,0.24,-0.12,1,smart fortwo,,,,,,False
2013-2015,2015,2013,Smart ForTwo,Two-Door Cars,Micro,Smart ForTwo convertible,-0.41,,-0.28,,,,1,smart fortwo,,,,,,False
2013-2015,2015,2013,Smart ForTwo,Two-Door Cars,Micro,Smart ForTwo electric,-0.46,,-0.58,,,,1,smart fortwo,,,,,,False
2013-2015,2015,2013,Fiat,Two-Door Cars,Mini,Fiat 500,-0.28,-0.24,-0.34,-0.04,-0.11,-0.16,1,fiat,500,29.333333333333332,1.3927536231884066,4.0,0.0,True
2013-2015,2015,2013,Fiat,Two-Door Cars,Mini,Fiat 500 convertible,-0.24,-0.21,-0.4,-0.15,,,1,fiat,500,29.333333333333332,1.3927536231884066,4.0,0.0,True
2013-2015,2015,2013,Fiat,Two-Door Cars,Mini,Fiat 500 electric,-0.27,-0.41,-0.24,,,-0.4,1,fiat,500,29.333333333333332,1.3927536231884066,4.0,0.0,True
2013-2015,2015,2013,Mini,Two-Door Cars,Mini,Mini Cooper,-0.08,-0.28,0.14,-0.26,-0.26,-0.15,1,mini,cooper,30.53053435114504,1.685214007782101,3.7782101167315174,1.0,True
2013-2015,2015,2013,Mini,Two-Door Cars,Mini,Mini Cooper convertible,-0.2,-0.28,0.0,-0.43,,,1,mini,cooper,30.53053435114504,1.685214007782101,3.7782101167315174,1.0,True
2013-2015,2015,2013,Mini,Two-Door Cars,Mini,Mini Cooper Coupe,-0.28,-0.4,,,,,1,mini,cooper coupe,31.0,1.6,4.0,0.0,True
2013-2015,2015,2013,Mini,Two-Door Cars,Mini,Mini Cooper Roadster convertible,-0.43,-0.5,-0.22,,,,1,mini,cooper roadster,29.625,1.6,4.0,0.0,True
2013-2015,2015,2013,Toyota,Two-Door Cars,Mini,Toyota Yaris,-0.06,-0.12,-0.08,,,,1,toyota,yaris,32.483870967741936,1.5,4.0,0.0,True
2013-2015,2015,2013,Honda,Two-Door Cars,Small,Honda Civic,0.01,0.15,-0.24,0.25,0.41,0.29,1,honda,civic,30.858657243816253,1.6415194346289752,4.0,0.0,True
2013-2015,2015,2013,Honda,Two-Door Cars,Small,Honda Civic Si,0.26,-0.03,0.17,0.24,,0.04,1,honda,civic si,30.858657243816253,1.6415194346289752,4.0,0.0,True
2013-2015,2015,2013,Honda,Two-Door Cars,Small,Honda CR-Z hybrid,0.06,-0.13,-0.17,-0.02,,,1,honda,cr z,34.666666666666664,1.5,4.0,0.0,True
2013-2015,2015,2013,Hyundai,Two-Door Cars,Small,Hyundai Veloster,0.09,0.12,-0.12,0.12,0.29,0.16,1,hyundai,veloster,28.675675675675677,1.6972972972972973,4.0,0.0,True
2013-2015,2015,2013,Hyundai,Two-Door Cars,Small,Hyundai Veloster turbo,0.16,-0.13,0.04,-0.02,-0.11,0.01,1,hyundai,veloster turbo,28.675675675675677,1.6972972972972973,4.0,0.0,True
2013-2015,2015,2013,Kia,Two-Door Cars,Small,Kia Forte,0.14,-0.02,0.47,,,,1,kia,forte,28.414012738853504,1.9426751592356688,4.0,0.0,True
2013-2015,2015,2013,Mini,Two-Door Cars,Small,Mini Paceman 2WD,-0.07,-0.13,-0.14,,,,1,mini,paceman,27.291666666666668,1.6000000000000003,4.0,0.0,True
2013-2015,2015,2013,Mini,Two-Door Cars,Small,Mini Paceman 4WD,0.14,,,,,,1,mini,paceman,27.291666666666668,1.6000000000000003,4.0,0.0,True
2013-2015,2015,2013,Scion,Two-Door Cars,Small,Scion FR-S,0.84,-0.05,0.61,0.23,0.16,0.1,1,scion,fr s,26.25,2.0,4.0,0.0,True
2013-2015,2015,2013,Scion,Two-Door Cars,Small,Scion tC,0.33,0.39,0.36,0.48,0.52,0.43,1,scion,tc,24.333333333333332,2.4499999999999997,4.0,0.0,True
2013-2015,2015,2013,Subaru,Two-Door Cars,Small,Subaru BRZ,0.56,-0.22,0.5,-0.13,-0.12,-0.24,1,subaru,brz,24.724137931034484,2.1655172413793107,4.0,0.0,True
2013-2015,2015,2013,Volkswagen,Two-Door Cars,Small,Volkswagen Golf,0.09,,-0.03,,,,1,volkswagen,golf,28.6625,1.9287499999999997,4.1125,0.0,True
2013-2015,2015,2013,Volkswagen,Two-Door Cars,Small,Volkswagen GTI,0.3,,0.14,,,,1,volkswagen,gti,24.840579710144926,2.0434782608695654,4.231884057971015,0.0,True
2013-2015,2015,2013,Volkswagen,Two-Door Cars,Small,Volkswagen New Beetle,0.01,-0.07,0.01,-0.15,-0.05,0.01,1,volkswagen,new beetle,26.639344262295083,1.99672131147541,4.163934426229508,0.0,True
2013-2015,2015,2013,Volkswagen,Two-Door Cars,Small,Volkswagen New Beetle convertible,-0.15,-0.22,-0.05,-0.24,-0.11,-0.21,1,volkswagen,new beetle,26.639344262295083,1.99672131147541,4.163934426229508,0.0,True
2013-2015,2015,2013,Honda,Two-Door Cars,Midsize,Honda Accord,0.1,-0.05,0.17,0.22,0.21,0.06,1,honda,accord,25.610837438423644,2.3667487684729065,4.438423645320197,0.0,True
2013-2015,2015,2013,Hyundai,Two-Door Cars,Midsize,Hyundai Genesis,0.78,0.22,0.17,0.19,0.03,0.17,1,hyundai,genesis,20.509090909090908,3.7418181818181826,6.181818181818182,0.0,True
2013-2015,2015,2013,Volkswagen,Two-Door Cars,Midsize,Volkswagen Eos convertible,-0.12,-0.23,-0.22,-0.24,,,1,volkswagen,eos,24.352941176470587,2.1411764705882352,4.235294117647059,0.0,True
2013-2015,2015,2013,Dodge,Two-Door Cars,Large,Dodge Challenger,0.62,0.36,0.9,0.26,0.34,0.33,1,dodge,challenger,18.28061224489796,5.582653061224491,7.6020408163265305,0.0,True
2013-2015,2015,2013,Dodge,Two-Door Cars,Large,Dodge Challenger SRT-8,0.35,-0.21,0.78,,,,1,dodge,challenger srt 8,16.333333333333332,6.2444444444444445,8.0,0.0,True
2013-2015,2015,2013,Mitsubishi,Four-Door Cars,Micro,Mitsubishi Mirage,0.35,0.08,0.19,1.15,1.42,0.59,1,mitsubishi,mirage,29.08438818565401,1.5046413502109701,3.7763713080168775,0.0,True
2013-2015,2015,2013,Chevrolet,Four-Door Cars,Mini,Chevrolet Spark,0.04,0.13,-0.19,0.58,0.85,0.37,1,chevrolet,spark,37.654545454545456,1.3538461538461541,4.0,1.0,True
2013-2015,2015,2013,Chevrolet,Four-Door Cars,Mini,Chevrolet Spark electric,-0.22,,-0.62,,,,1,chevrolet,spark,37.654545454545456,1.3538461538461541,4.0,1.0,True
2013-2015,2015,2013,Ford,Four-Door Cars,Mini,Ford Fiesta,0.06,0.13,-0.21,0.45,0.6,0.38,1,ford,fiesta,31.11764705882353,1.5294117647058825,3.8823529411764706,0.0,True
2013-2015,2015,2013,Hyundai,Four-Door Cars,Mini,Hyundai Accent,0.11,0.18,-0.11,0.67,0.78,0.5,1,hyundai,accent,29.858695652173914,1.5739130434782604,4.0,0.0,True
2013-2015,2015,2013,Kia,Four-Door Cars,Mini,Kia Rio,0.01,0.2,-0.13,0.65,0.73,0.64,1,kia,rio,29.548387096774192,1.591397849462365,4.0,0.0,True
2013-2015,2015,2013,Mini,Four-Door Cars,Mini,Mini Cooper,0.03,,,,,,1,mini,cooper,30.53053435114504,1.685214007782101,3.7782101167315174,1.0,True
2013-2015,2015,2013,Toyota,Four-Door Cars,Mini,Toyota Yaris,-0.04,-0.15,-0.11,0.61,0.37,0.05,1,toyota,yaris,32.483870967741936,1.5,4.0,0.0,True
2013-2015,2015,2013,Acura,Four-Door Cars,Small,Acura ILX,-0.04,-0.06,-0.17,0.12,0.11,-0.03,1,acura,ilx,28.142857142857142,2.25,4.0,0.0,True
2013-2015,2015,2013,Chevrolet,Four-Door Cars,Small,Chevrolet Cruze,-0.04,0.32,-0.13,0.36,0.53,0.52,1,chevrolet,cruze,31.151515151515152,1.5393939393939395,4.0,0.0,True
2013-2015,2015,2013,Chevrolet,Four-Door Cars,Small,Chevrolet Sonic,0.04,0.32,-0.09,0.67,0.89,0.59,1,chevrolet,sonic,29.53271028037383,1.5570093457943928,4.0,0.0,True
2013-2015,2015,2013,Chevrolet,Four-Door Cars,Small,Chevrolet Volt electric,-0.11,-0.17,-0.19,-0.29,-0.27,-0.1,1,chevrolet,volt,39.22222222222222,1.4444444444444444,4.0,0.0,True
2013-2015,2015,2013,Dodge,Four-Door Cars,Small,Dodge Dart,0.07,0.16,0.21,0.28,0.37,0.36,1,dodge,dart,28.316666666666666,1.946666666666667,4.0,0.0,True
2013-2015,2015,2013,Ford,Four-Door Cars,Small,Ford Focus,0.09,0.16,-0.11,0.33,0.38,0.35,1,ford,focus,29.852272727272727,1.989940828402367,3.9526627218934913,1.0,True
2013-2015,2015,2013,Honda,Four-Door Cars,Small,Honda Civic,-0.08,0.05,-0.32,0.27,0.35,0.21,1,honda,civic,30.858657243816253,1.6415194346289752,4.0,0.0,True
2013-2015,2015,2013,Honda,Four-Door Cars,Small,Honda Civic hybrid,-0.1,-0.15,0.06,0.05,,-0.22,1,honda,civic,30.858657243816253,1.6415194346289752,4.0,0.0,True
2013-2015,2015,2013,Honda,Four-Door Cars,Small,Honda Civic Si,0.23,-0.08,0.16,0.36,0.22,-0.04,1,honda,civic si,30.858657243816253,1.6415194346289752,4.0,0.0,True
2013-2015,2015,2013,Hyundai,Four-Door Cars,Small,Hyundai Elantra,0.02,0.02,-0.1,0.33,0.37,0.17,1,hyundai,elantra,28.823104693140795,1.855595667870036,4.0,0.0,True
2013-2015,2015,2013,Hyundai,Four-Door Cars,Small,Hyundai Elantra GT,-0.05,-0.09,-0.05,0.12,0.14,0.07,1,hyundai,elantra gt,27.2,1.86,4.0,0.0,True
2013-2015,2015,2013,Kia,Four-Door Cars,Small,Kia Forte,0.14,0.17,0.03,0.76,0.83,0.44,1,kia,forte,28.414012738853504,1.9426751592356688,4.0,0.0,True
2013-2015,2015,2013,Mazda,Four-Door Cars,Small,Mazda 3,-0.01,0.04,-0.04,0.06,0.1,0.03,1,mazda,3,27.949238578680202,2.2883248730964465,4.0,0.0,True
2013-2015,2015,2013,Mazda,Four-Door Cars,Small,Mazda 3 hatchback,-0.09,-0.2,-0.04,-0.19,-0.27,-0.14,1,mazda,3 hatchback,27.949238578680202,2.2883248730964465,4.0,0.0,True
2013-2015,2015,2013,Mitsubishi,Four-Door Cars,Small,Mitsubishi Lancer 2WD,0.53,0.46,0.27,0.92,1.18,0.72,1,mitsubishi,lancer,24.056497175141242,2.122033898305085,4.0,0.0,True
2013-2015,2015,2013,Mitsubishi,Four-Door Cars,Small,Mitsubishi Lancer 4WD,0.49,0.31,0.48,0.35,,,1,mitsubishi,lancer,24.056497175141242,2.122033898305085,4.0,0.0,True
2013-2015,2015,2013,Mitsubishi,Four-Door Cars,Small,Mitsubishi Lancer Evolution 4WD,1.25,0.23,1.21,,,,1,mitsubishi,lancer evolution,18.818181818181817,2.0,4.0,0.0,True
2013-2015,2015,2013,Nissan,Four-Door Cars,Small,Nissan Juke 2WD,0.01,0.04,-0.23,0.11,0.34,0.13,1,nissan,juke,28.097560975609756,1.5999999999999999,4.0,0.0,True
2013-2015,2015,2013,Nissan,Four-Door Cars,Small,Nissan Juke 4WD,0.07,0.12,-0.25,0.2,0.15,0.05,1,nissan,juke,28.097560975609756,1.5999999999999999,4.0,0.0,True
2013-2015,2015,2013,Nissan,Four-Door Cars,Small,Nissan Leaf electric,-0.11,-0.16,-0.55,-0.17,-0.36,-0.24,1,nissan,leaf,109.5,,,1.0,True
